protected,verified,location,followers_count,following_count,tweet_count,listed_count,has_profile_image,isBot,un_no_of_char,un_special_char,name_no_of_char,name_special_char,des_no_of_usertags,des_no_of_hashtags,des_external_links,has_description,has_url
0,0,0,10,26,8,1,1,0,11,1,12,0,0,0,0,0,0
1,0,0,446,338,12753,3,0,0,10,0,19,0,0,0,0,0,0
0,0,0,12941,1440,47140,171,1,0,10,0,5,0,0,0,0,1,1
0,0,1,1905,1926,14522,30,1,0,11,0,14,0,0,0,1,1,1
1,0,1,676,319,56555,4,1,0,11,0,3,0,0,0,0,1,0
0,0,0,39,82,1,0,1,0,7,0,4,0,0,0,0,0,0
0,0,1,223,62,5089,3,1,0,8,0,13,0,0,0,0,0,0
0,0,1,819,786,52479,30,1,1,13,0,4,0,0,0,0,1,0
1,0,1,119,188,10166,1,1,0,14,0,15,0,0,0,0,1,0
0,0,1,1072,14,1342,6,1,0,8,0,19,0,0,0,0,1,1
0,0,1,209,651,5771,1,1,0,13,1,15,0,0,1,0,1,0
0,0,1,518,243,23115,3,1,0,7,0,14,0,0,0,0,1,1
0,0,1,108,0,7602,2,1,0,11,0,11,0,0,0,0,1,1
0,0,1,799,468,29212,5,1,0,11,0,5,0,0,0,0,1,0
1,0,0,495,410,60,13,1,0,7,0,4,0,0,0,0,0,0
0,0,1,1776,1575,93629,1,1,0,8,0,6,0,0,0,0,1,0
0,0,0,109,164,1763,1,1,0,7,0,6,0,0,0,0,1,0
0,0,1,781,1512,11500,2,1,0,11,0,20,0,0,0,0,1,0
0,0,0,7,20,561,0,1,0,7,0,12,0,0,0,0,1,0
0,0,0,812,1201,30685,9,1,0,8,0,6,0,0,0,0,1,0
0,0,0,425,1611,19527,12,1,1,12,0,12,0,0,0,0,1,0
0,0,0,38,145,117,0,1,1,12,0,12,0,0,0,0,1,1
0,0,0,104,813,101,0,1,1,13,0,13,0,0,0,0,1,1
0,0,0,28,174,115,0,1,1,13,0,13,0,0,2,0,1,1
0,0,1,329,246,42936,1,1,0,7,0,13,0,0,0,0,1,0
1,0,0,64976,17,3879,314,1,1,14,0,19,0,0,0,0,0,0
0,0,0,911,663,74809,13,1,0,5,1,8,0,0,0,0,0,0
0,0,1,982,799,60563,37,1,0,8,0,1,0,0,0,0,1,0
1,0,0,97,126,27405,3,1,0,9,0,1,0,0,0,0,1,0
0,0,1,26,162,122,0,1,1,12,0,12,0,0,1,0,1,1
1,0,0,1,1,139102,2,0,0,8,0,7,1,0,0,0,1,0
0,0,1,79,74,5741,1,1,0,8,1,6,0,0,0,0,1,1
0,0,1,28,147,84,0,1,1,15,0,15,0,0,0,0,1,1
0,0,0,38,157,97,0,1,1,10,0,10,0,0,0,0,1,1
0,0,1,364,508,6376,29,1,0,14,0,22,0,0,0,0,1,1
1,0,0,190,213,7709,6,1,0,11,0,2,0,0,0,0,0,0
1,0,1,95017,63001,24466,73,1,0,12,1,18,0,0,0,0,1,1
0,0,0,85,640,137,1,1,1,10,0,10,0,0,0,0,1,1
0,1,1,150108,702,205,3238,1,0,14,0,12,0,0,0,0,1,1
0,0,1,373,0,15759,23,1,0,6,1,6,0,0,0,0,0,0
0,0,0,32,146,115,0,1,1,11,0,11,0,0,0,0,1,1
0,0,0,36,156,109,0,1,1,12,0,12,0,0,0,0,1,1
0,0,0,35,161,87,0,1,1,14,0,14,0,0,2,0,1,1
1,0,1,56,225,1630,0,1,0,11,0,10,0,0,0,0,1,1
0,0,1,36,169,71,0,1,1,10,0,10,0,0,0,0,1,1
0,0,0,29,172,87,0,1,1,14,0,14,0,0,0,0,1,1
1,0,0,2,7,26403,0,1,0,10,0,1,0,0,0,0,0,0
0,0,1,1123,1712,2614,3,1,1,13,0,10,0,0,0,0,1,0
0,0,1,43,108,30904,4,1,0,10,0,9,0,0,0,0,0,0
0,0,1,632,0,34811,23,1,0,12,0,17,1,0,0,0,1,0
0,0,1,885,161,27762,55,1,0,7,0,17,0,0,0,0,1,0
0,0,1,300,246,25475,6,1,0,9,0,8,0,0,0,0,1,1
0,1,1,1009627,167,4147,1074,1,0,14,0,15,0,0,0,0,0,0
0,0,0,72,13,11085,0,1,0,10,0,6,0,0,0,0,0,0
0,0,1,166,250,11044,0,1,0,15,1,6,0,0,0,0,1,0
0,0,1,211,237,10740,14,1,0,7,0,15,0,0,0,0,0,0
0,0,0,1234,1387,6747,8,1,0,7,1,7,1,0,0,0,1,0
0,0,0,31,143,130,0,1,1,11,0,11,0,0,0,0,1,1
0,0,1,719,706,8848,9,1,0,15,0,16,0,0,0,0,1,0
0,0,1,287,567,24315,5,1,0,9,0,14,0,0,0,0,0,0
0,0,1,4370,458,2416,249,1,0,15,0,21,0,0,3,0,1,1
0,1,1,221798,766,16876,262,1,0,13,0,19,0,3,0,0,1,0
0,0,0,830,759,19753,5,1,1,15,0,19,0,0,0,0,1,1
0,0,1,50,202,444,0,1,0,7,0,3,0,0,0,0,1,1
0,0,0,398,668,11961,0,1,1,9,0,9,0,0,0,0,0,0
0,0,1,233,235,24006,3,1,0,11,0,1,0,0,0,0,0,0
0,0,1,4,0,14,0,1,0,14,0,11,0,0,0,0,0,0
0,0,1,120,524,5204,0,1,0,7,0,11,0,0,0,0,1,0
0,0,1,1478,555,202295,42,1,1,9,0,3,0,0,0,0,1,1
0,0,1,93,87,1050,2,1,0,14,0,14,0,0,0,0,1,1
0,0,1,10124,11267,3643,14,1,1,12,0,13,0,0,0,0,1,0
0,0,0,47,160,85,2,1,1,14,0,14,0,1,0,0,1,1
0,0,1,38,194,216,3,1,0,9,0,3,0,0,0,0,0,0
0,0,1,349,447,4944,2,1,0,7,0,10,0,0,1,0,1,0
0,0,1,63,61,1388,4,1,0,12,0,13,0,0,0,0,1,1
0,0,0,32,134,91,0,1,1,13,0,13,0,0,0,0,1,1
0,0,1,315,11,4078,9,1,0,14,1,14,0,0,0,0,0,1
0,0,0,77,611,96,0,1,1,12,0,12,0,0,1,0,1,1
0,0,1,35,162,38,0,1,0,11,0,13,0,0,0,0,1,1
0,0,1,50,0,492,1,1,0,15,0,18,0,0,0,0,1,1
0,0,0,558,894,20029,2,1,1,11,0,13,0,0,0,1,1,1
0,0,0,3,4,502,0,0,0,8,0,12,0,0,0,0,0,0
0,0,1,430,681,23111,9,1,0,3,0,13,0,0,0,0,1,0
0,1,1,11951629,108413,313299,32609,1,1,5,0,7,1,0,0,0,1,1
0,0,1,26,20,107,1,1,0,15,0,19,0,0,0,0,1,1
0,1,1,112453,603,64345,1280,1,0,12,0,13,0,0,0,0,1,0
0,0,1,160704,555,16930,121,1,0,12,0,17,0,2,0,0,1,1
0,0,1,29,0,1566,0,1,1,9,0,15,0,0,0,0,0,0
0,0,0,396,85,23650,4,1,0,9,1,14,0,0,0,0,1,1
0,0,1,889,2098,33257,14,1,0,6,0,18,0,0,0,0,1,0
0,0,1,1218,797,25858,0,1,0,14,0,15,0,0,0,0,0,0
0,0,0,29,149,124,3,1,1,14,0,14,0,0,0,0,1,1
0,0,0,571,514,17117,8,1,0,8,0,8,0,0,0,0,1,0
0,1,1,457356,111302,6107,803,1,0,15,0,17,0,0,0,0,1,1
0,0,0,261,94,3938,4,0,0,14,0,7,0,0,0,0,0,0
0,0,0,508,122,41467,2,1,0,11,0,2,0,0,0,0,0,0
0,0,1,7766,9241,3976,18,1,1,14,0,16,0,0,0,0,1,0
0,0,1,20,69,5150,0,1,0,10,0,9,0,0,0,0,1,1
0,0,0,123,1197,139,1,1,1,13,0,13,0,0,0,0,1,1
0,0,0,26,50,182,0,1,0,7,0,14,0,0,0,0,0,0
0,0,1,125,1114,130,1,1,1,11,0,11,0,0,0,0,1,1
0,0,0,20,147,86,0,1,1,13,0,13,0,1,0,0,1,1
0,0,1,66,315,716,0,1,0,12,0,13,0,0,0,0,1,0
0,0,0,52,933,1018,1,1,0,15,0,15,0,0,0,0,1,0
0,0,1,1061,110,147979,108,1,0,13,1,15,0,0,0,0,1,1
0,0,0,300,0,1943,2,1,1,12,1,11,0,0,0,0,1,1
0,0,1,75,37,2598,1,1,0,15,0,16,0,0,0,0,0,1
0,0,1,27,18,808,1,1,0,10,0,11,0,0,0,0,1,0
0,0,1,720,1937,152485,13,1,0,8,0,28,0,0,0,0,1,1
0,0,1,6554,7535,3671,9,1,1,11,0,12,0,0,0,0,1,0
0,0,1,148,229,9204,6,1,0,7,1,3,0,0,4,0,1,0
0,0,1,616,460,84056,20,1,0,8,0,9,0,0,0,0,1,1
0,1,1,71029,11206,73072,2308,1,0,8,0,15,0,2,1,0,1,1
0,0,1,188,0,47,7,1,0,12,1,19,0,0,0,0,1,1
1,0,1,390,343,10291,4,1,0,14,0,15,0,1,0,0,1,0
0,0,0,7,0,71,0,1,1,6,0,17,0,0,0,0,1,0
0,0,1,1615,18,2554,30,1,0,7,0,12,0,0,0,1,1,1
0,0,0,652,571,21875,3,1,0,9,0,16,0,0,1,1,1,0
0,0,1,584392,45681,3853,423,1,1,9,0,10,0,3,0,1,1,1
1,0,1,93,0,4364,6,1,0,11,0,13,0,0,0,0,1,0
0,0,1,180,43,4911,3,1,0,12,0,2,0,0,0,0,1,0
0,0,0,16685,15102,1176,32,1,1,14,0,8,0,0,0,0,1,0
0,0,1,432,428,10893,39,1,0,9,0,4,0,0,0,0,1,1
0,0,0,34,175,142,0,1,1,12,0,13,0,0,0,0,0,0
0,0,1,150753,6256,69731,362,1,0,15,0,13,0,0,0,0,1,1
0,0,0,70,0,5313,1,1,0,8,0,14,0,0,0,0,0,0
0,0,1,371,392,1259,12,1,0,7,0,17,0,0,0,0,0,1
1,0,1,277,908,10757,10,1,0,11,0,6,0,0,0,0,0,0
0,0,1,439,1134,23520,22,1,0,9,0,2,0,0,0,0,1,0
0,0,1,29,164,92,0,1,1,14,0,14,0,0,0,0,1,1
0,0,1,268,282,10383,26,1,0,5,1,2,0,0,0,0,1,1
1,0,0,2266,128,65420,242,1,0,8,1,1,0,0,0,0,0,0
0,0,1,36,155,102,0,1,1,11,0,11,0,0,2,0,1,1
0,0,0,614,965,21432,4,1,1,10,0,11,0,0,0,0,1,0
1,0,0,159,155,15540,10,1,0,7,0,3,0,0,0,0,1,0
0,0,1,394,498,22791,8,1,0,8,1,7,0,0,0,0,1,0
0,0,1,1382,0,23456,5,1,0,14,0,13,0,0,0,0,1,0
0,0,1,13,14,343,1,1,0,12,0,13,0,0,0,0,1,1
0,0,1,388,197,21694,4,1,0,12,0,17,0,0,0,0,1,1
0,0,1,190,420,5506,3,1,0,10,0,11,0,0,0,0,1,0
0,0,1,938,701,3888,5,1,0,7,1,19,1,0,0,1,1,1
1,0,1,504,951,53892,41,1,0,7,0,6,0,0,0,0,1,1
1,0,1,257,357,44207,19,1,0,7,1,2,0,0,0,0,1,0
0,0,1,805,1014,42178,28,1,0,11,1,4,0,0,0,0,1,0
0,0,0,24,166,108,0,1,1,12,0,12,0,0,0,0,1,1
1,0,1,325,244,4995,2,1,0,6,1,5,0,0,0,0,0,0
0,0,1,84,943,134,1,1,1,13,0,13,0,0,0,0,1,1
1,0,0,311,1047,26374,1,1,0,6,0,5,0,0,0,0,1,0
0,1,1,8975,459,4963,150,1,0,14,0,15,0,0,0,1,1,1
0,0,0,8605,2,134804,30,1,0,11,0,12,0,0,0,0,1,0
0,0,0,31,16,27,1,0,1,14,0,5,0,0,0,0,0,0
0,0,1,1701,3177,2799,79,1,0,13,0,19,0,1,0,0,1,0
0,0,1,2191,2092,598770,101,1,0,6,1,6,1,0,0,0,1,1
0,0,1,113,1022,116,1,1,1,14,0,14,0,0,0,0,1,1
0,0,1,39,178,103,1,1,1,13,0,13,0,8,0,0,1,1
0,1,1,1188006,359,11371,3350,1,0,10,0,11,0,0,0,0,1,1
0,0,0,111,780,114,0,1,1,10,0,10,0,0,0,0,1,1
1,0,1,366,362,38754,9,1,0,9,0,13,0,0,0,0,1,0
1,0,0,599,587,19728,1,1,0,8,0,7,0,0,0,0,1,0
0,0,1,22,21,376,0,1,0,9,1,14,0,0,0,0,0,0
0,0,1,36417,6913,5624,22,1,0,9,1,6,0,1,0,0,1,0
0,1,1,90227,1206,62098,755,1,0,13,0,13,0,1,1,0,1,0
0,0,1,999,1271,1015,3,1,0,5,0,20,0,0,0,0,1,1
0,0,0,10,17,10,0,1,0,14,0,14,0,0,0,0,0,0
0,1,1,407888,190,135089,1320,1,0,10,0,11,0,0,0,0,1,1
0,0,1,1543,596,182045,8,1,0,11,1,20,0,0,1,0,1,1
0,0,1,72,255,283,0,1,1,11,0,11,0,0,0,0,1,1
1,0,1,4235,2200,56867,485,1,0,9,1,1,0,0,0,0,0,0
1,0,1,1212,568,20855,2,1,0,11,0,15,0,0,0,0,1,0
0,0,0,2867,1401,1485,134,1,0,13,0,19,0,0,0,0,1,1
0,0,1,9580,10220,3457,22,1,1,13,0,14,0,0,0,0,1,0
0,0,1,716,1117,1285,40,1,0,11,0,19,0,2,0,0,1,1
0,0,1,453,449,80980,15,1,0,9,1,4,0,0,0,0,1,1
0,0,0,47,0,83,0,1,1,13,0,13,0,0,0,0,1,1
0,0,1,139,1188,123,0,1,1,11,0,11,0,0,0,0,1,1
1,0,1,188,263,3811,3,1,0,12,0,20,0,0,0,0,1,0
0,0,1,1587,2341,71511,27,1,0,12,0,8,0,0,0,0,1,1
0,0,0,81,338,166,1,1,1,13,0,13,0,3,0,0,1,1
0,0,1,35,158,115,3,1,1,12,0,12,0,0,0,0,1,1
1,0,0,123,222,7752,1,1,0,15,1,13,0,0,2,0,1,0
0,0,1,11173,8840,2369,14,1,1,14,0,15,0,0,0,0,1,1
0,0,0,2,1,18,0,0,0,15,0,16,0,0,0,0,0,0
0,0,1,47,270,5201,1,1,0,14,0,10,0,0,0,0,1,0
0,0,0,95,121,2279,1,1,0,14,0,12,0,0,0,0,1,0
0,0,1,9167,5468,151745,112,1,0,10,0,10,0,0,0,0,1,1
0,1,1,6535,1528,22525,332,1,0,10,0,9,0,4,0,0,1,1
0,0,1,115,0,6767,1,1,0,8,0,11,0,0,0,0,1,0
0,0,1,735,704,58241,26,1,0,10,1,8,0,0,0,0,1,0
0,0,0,116,958,100,0,1,1,14,0,14,0,0,0,0,1,1
0,0,0,27,151,90,0,1,1,13,0,13,0,0,0,0,1,1
0,0,1,698,0,38868,0,1,1,8,1,15,1,0,0,0,1,0
1,0,1,126,151,16572,0,1,0,9,0,12,0,0,0,0,1,0
0,0,1,329,634,12339,4,1,0,9,0,14,0,0,1,0,1,1
0,0,0,31,167,78,0,1,1,10,0,10,0,0,4,0,1,1
0,0,0,4,0,4,0,1,0,14,0,7,0,0,0,0,0,0
1,0,1,111,89,1203,0,1,0,12,0,17,0,0,0,0,1,1
0,0,1,107,985,125,0,1,1,13,0,13,0,0,0,0,1,1
1,0,1,115,192,4335,2,1,0,12,0,19,0,0,0,0,1,1
0,0,0,855,119,17422,2,1,0,15,0,15,0,0,0,0,1,0
0,0,1,4424,707,3650,230,1,0,10,0,11,0,0,0,1,1,1
0,0,1,242,128,448,20,1,0,9,0,15,0,0,0,0,1,0
0,0,0,108,860,129,0,1,1,13,0,13,0,0,0,0,1,1
0,0,0,738,671,475798,48,1,0,7,0,2,0,1,0,0,1,0
0,0,1,3057,2578,678050,227,1,0,12,1,6,0,0,0,0,1,0
0,0,1,1908,990,35852,12,1,0,10,0,12,0,0,0,0,1,1
0,0,0,438,1287,22318,2,1,1,11,0,18,0,0,0,0,1,0
0,0,0,16,137,101,1,1,1,12,0,13,0,0,0,0,0,0
0,0,1,180,489,3625,4,1,0,11,0,11,0,0,1,0,1,0
0,0,1,912,637,36905,48,1,0,13,0,6,0,0,0,0,1,1
0,0,1,4,0,40,0,1,0,8,0,17,0,0,0,0,0,1
1,0,0,469,449,31562,3,1,0,11,1,3,0,0,0,0,1,0
0,0,1,973,413,61269,45,1,0,9,0,4,0,0,0,0,1,0
0,0,1,6847,4209,16322,359,1,0,13,0,14,0,1,0,0,1,1
1,0,0,433,151,74976,16,1,1,9,0,4,0,0,0,0,1,0
0,0,0,168,0,142,0,1,1,5,0,10,0,0,0,0,0,0
0,0,0,139,328,1860,7,1,0,8,0,3,0,0,0,0,1,0
1,0,1,91,0,6046,1,1,0,15,0,5,0,0,0,0,1,0
0,0,1,98,121,7951,3,1,0,12,0,16,0,0,0,0,1,0
0,0,1,1507,72,6481,36,1,0,14,0,13,0,0,0,0,1,0
0,0,1,192,521,7563,1,1,0,12,0,5,0,0,0,0,1,0
0,0,1,573,3875,17743,41,1,0,10,0,33,1,0,0,0,1,1
0,0,0,297,256,9712,9,1,0,12,0,17,0,0,0,0,1,1
0,0,1,861,703,47787,24,1,0,8,0,10,0,0,0,0,1,1
0,0,1,244,299,4824,1,1,0,9,0,14,0,1,0,0,1,0
0,0,1,4245,59,43,28,1,0,15,1,7,0,0,0,0,0,0
0,0,1,461,2088,7905,12,1,0,7,0,8,0,0,0,0,0,0
0,0,0,2008,245,128089,25,1,0,12,1,6,0,0,0,0,0,0
0,0,0,390,234,221,34,1,0,8,0,3,0,0,0,0,1,1
1,0,1,488,181,34971,15,1,0,12,1,5,0,0,0,0,1,0
0,0,1,208,427,33139,16,1,0,8,1,19,0,0,0,0,1,1
0,0,1,8166,729,108388,69,1,0,11,0,37,1,0,0,0,1,1
0,0,0,21,2,75,5,1,0,11,0,11,0,0,0,0,1,1
0,0,0,1,14,35,0,0,0,15,0,13,0,0,0,0,0,0
0,0,0,160,1232,125,0,1,1,12,0,12,0,0,0,0,1,1
0,0,1,1391,821,302579,86,1,1,7,0,2,0,1,0,1,1,1
0,0,0,1795,2154,22656,58,1,0,9,1,4,0,0,0,0,1,0
0,0,0,699,881,176144,20,1,1,8,1,5,0,2,0,0,1,1
0,0,1,245,431,12318,4,1,0,11,0,13,0,0,0,0,1,1
0,0,0,23,172,111,0,1,1,14,0,14,0,0,0,0,1,1
1,0,0,657,2162,150004,71,1,0,15,0,4,0,0,0,0,0,0
0,0,1,211,726,854,2,1,0,6,0,2,0,0,0,0,1,1
0,0,0,30,152,92,0,1,1,12,0,12,0,0,0,1,1,1
0,0,0,808,1513,14473,17,1,0,15,0,16,0,0,0,0,1,0
0,0,1,243,299,4470,11,1,0,9,0,10,0,0,0,0,1,0
0,0,0,74,932,111,0,1,1,13,0,13,0,0,0,0,1,1
0,0,1,122023,18510,64263,1996,1,0,12,0,12,0,1,0,1,1,1
0,0,0,39,272,122,0,1,0,5,0,4,0,0,0,0,0,0
0,0,1,11890,5,144145,853,1,0,15,0,18,0,0,1,0,1,0
0,1,1,1034271,56,68240,963,1,1,13,1,9,0,2,0,0,1,1
1,0,1,64,191,3648,5,1,0,9,0,12,0,0,0,0,0,0
0,0,1,2151,394,47054,100,1,0,13,0,15,0,0,0,0,1,1
0,0,1,603,200,49132,4,1,0,15,1,10,0,0,0,0,1,1
0,0,0,4,0,387,0,0,0,7,0,7,0,0,0,0,0,0
0,0,1,53,55,1584,1,1,0,13,0,6,0,0,0,0,0,0
0,0,1,18736,520,55793,36,1,0,8,0,15,0,1,0,0,1,1
0,0,1,1081,974,13986,1,1,0,9,0,10,0,0,0,0,1,0
0,0,1,1950,1887,1525,166,1,0,9,0,9,0,0,0,0,1,1
0,0,1,1340,916,63794,94,1,0,11,0,15,0,0,0,0,1,0
0,0,1,21051,22691,21717,276,1,0,11,0,9,0,0,0,0,1,1
0,0,1,145,1005,107,0,1,1,14,0,14,0,0,0,0,1,1
0,0,0,21,137,87,0,1,1,10,0,10,0,0,0,0,1,1
0,0,1,189,432,2728,22,1,0,8,0,14,0,0,0,0,0,1
0,0,1,167,278,27412,15,1,0,13,0,2,0,0,0,0,1,1
0,0,1,969,7,498979,34,1,0,9,0,9,0,0,0,1,1,1
0,0,1,11878,12130,2494,12,1,1,14,0,6,0,0,0,0,1,0
0,0,1,3342,818,176298,4,1,1,9,0,16,0,0,0,0,1,0
0,0,0,35,73,2239,1,1,0,10,0,10,0,0,0,0,1,0
0,1,0,66287,18363,11528,2966,1,0,7,1,5,0,0,0,0,1,0
0,0,1,102,763,141,2,1,1,10,0,10,0,0,0,0,1,1
0,0,0,32,157,113,0,1,1,13,0,13,0,0,2,0,1,1
0,0,1,203,216,108908,18,1,0,7,0,8,0,0,0,0,1,0
0,0,1,301,287,12829,10,1,0,11,0,11,0,0,0,0,1,0
0,0,1,58,144,12100,1,1,0,6,0,4,0,0,0,0,1,0
0,0,1,10293,1026,84231,116,1,0,8,1,20,1,1,0,0,1,1
0,0,1,1246,2,69458,13,1,0,14,0,15,0,0,0,0,1,1
0,0,0,3661,330,39744,1080,1,0,15,0,6,0,0,0,0,1,1
0,0,1,29,163,89,0,1,1,15,0,15,0,0,0,0,1,1
0,0,1,7476,7937,3672,15,1,1,13,0,14,0,0,0,0,1,0
0,0,1,119,147,2672,2,1,0,14,0,15,0,0,0,0,0,0
0,0,1,2683,347,68876,75,1,0,7,0,16,0,0,0,0,1,0
0,0,1,80,150,6654,18,1,0,8,1,2,0,0,0,0,1,0
0,0,0,128,205,1414,4,1,0,8,0,3,0,0,0,0,1,0
0,0,1,3189,0,65839,62,1,0,12,0,10,0,0,0,0,1,1
0,0,0,207222,21,25798,68,1,0,6,0,7,0,0,0,0,1,1
0,0,1,35,160,137,0,1,1,12,0,12,0,0,0,0,1,1
0,0,1,33594,249,141706,18,1,1,14,1,16,0,0,0,0,1,1
0,0,1,237,413,486,19,1,0,7,0,4,0,0,0,0,1,0
0,0,1,8,0,131,0,1,1,11,0,14,0,0,0,0,1,1
0,1,1,1281784,52,196480,202,1,0,9,0,10,0,0,0,0,0,0
0,0,0,99,696,82,5,1,1,13,0,13,0,0,0,0,1,1
0,0,0,47,337,277,1,1,0,15,1,15,0,0,0,0,0,0
0,0,1,277,668,63497,26,1,0,15,0,8,0,0,0,0,1,1
0,0,0,1901,8,2685,83,1,0,9,0,14,0,0,0,0,1,1
0,0,1,922,941,14469,58,1,0,8,0,12,0,0,0,0,1,0
0,0,1,519,127,10674,10,1,0,7,0,12,0,1,2,0,1,1
0,0,1,10807,183,362,30,1,0,11,0,12,0,0,0,0,0,1
0,0,0,25,155,73,0,1,1,10,0,10,0,0,0,0,1,1
0,0,0,271,281,8053,0,1,0,13,1,10,0,0,0,0,1,0
0,0,0,28,169,139,0,1,1,11,0,11,0,0,9,0,1,1
0,1,1,270988,702,51364,605,1,0,11,0,12,0,0,0,0,1,1
0,0,1,497,299,83216,15,1,0,6,0,6,0,0,0,0,1,1
0,0,1,285,317,914,10,1,0,9,0,7,0,0,0,0,1,1
1,0,1,161,116,33876,6,1,0,10,0,6,0,0,0,0,1,0
0,0,1,274,120,20734,31,1,0,10,0,18,0,0,0,0,1,1
0,0,1,143,42,6082,2,1,0,15,1,15,0,0,0,0,1,1
0,0,0,63,666,108,2,1,1,14,0,14,0,0,0,0,1,1
0,0,0,26,165,143,0,1,1,13,0,13,0,0,0,0,1,1
0,0,0,527869,224,64705,376,1,0,6,1,5,0,0,0,0,1,0
0,0,0,27,147,84,0,1,1,10,0,10,0,0,0,0,1,1
0,0,1,125,1086,2907,10,1,0,13,0,12,0,0,0,0,1,0
1,0,0,498,968,10701,25,1,0,8,1,6,0,0,0,0,1,1
0,0,1,572,616,18458,11,1,0,12,0,15,0,0,0,0,1,1
0,1,1,1145537,3630,46306,10530,1,0,10,0,17,0,0,0,0,1,1
0,0,1,69,166,7234,4,1,0,9,0,10,0,0,0,0,1,0
1,0,1,46,141,976,0,1,0,14,1,20,1,0,0,0,1,0
0,0,1,360,669,100147,73,1,0,14,0,14,0,0,0,0,1,0
0,0,1,30,172,150,0,1,1,9,0,9,0,0,3,0,1,1
0,0,1,214,385,1025,5,1,0,11,0,18,0,0,0,0,1,1
0,0,0,588,254,86671,1,1,0,4,0,15,0,0,0,0,0,0
0,0,1,459,479,17724,35,1,0,9,1,38,1,0,0,0,1,0
0,0,1,285,0,16,1,1,0,11,0,2,0,0,0,0,0,1
0,0,0,2,66,414,0,1,0,11,0,8,0,0,0,0,0,0
0,0,0,32,160,112,0,1,1,13,0,13,0,0,0,0,1,1
0,0,1,599,286,28096,2,1,0,15,0,4,0,0,0,0,0,0
0,0,1,103,188,4860,4,1,0,7,0,6,0,0,0,0,1,1
0,0,0,172,840,2369,0,1,0,14,0,13,0,0,0,0,0,0
0,0,1,92109,104283,64030,27,1,1,6,0,16,0,0,0,0,0,1
1,0,0,17,59,5062,1,1,0,8,0,11,0,0,0,0,0,0
0,0,1,640,318,25738,3,1,0,10,0,17,0,0,0,0,1,1
0,0,1,637,1271,18100,30,1,0,7,1,2,0,0,0,0,1,1
0,0,1,711,438,12034,10,1,0,10,0,8,0,0,2,1,1,1
0,0,1,377,351,20098,16,1,0,10,1,5,0,0,0,0,1,0
0,0,0,36,162,118,0,1,1,10,0,10,0,0,0,0,1,1
1,0,1,388,248,9590,0,1,0,13,1,12,0,0,0,0,0,0
0,0,1,73147,24102,83101,151,1,1,12,0,15,1,0,0,0,1,1
0,0,1,228,272,22612,5,1,0,8,0,9,0,0,0,0,1,1
0,0,1,122,127,4511,3,1,0,6,0,7,0,0,0,0,1,1
0,0,1,1206,298,878310,109,1,0,14,0,5,0,0,0,0,1,1
1,0,1,297,1409,6425,0,1,0,6,0,6,0,0,0,0,1,0
0,0,0,28,171,96,0,1,1,9,0,9,0,0,1,0,1,1
0,0,1,22377,1848,6755,867,1,0,11,0,11,0,0,0,0,1,1
1,0,1,9108,9998,2562,8,1,1,11,0,5,0,0,1,0,1,0
1,0,1,131,247,20892,5,1,0,9,0,9,0,0,0,0,1,1
0,1,1,22192112,43,283193,16747,1,1,13,1,12,0,0,0,0,1,1
0,0,1,172,379,1192,1,1,0,11,0,19,0,0,0,0,1,0
0,0,0,56,0,46,2,1,1,10,1,3,0,0,0,0,0,1
1,0,1,528,478,5394,1,1,0,11,0,10,0,1,0,0,1,1
0,0,0,434,1465,21764,4,1,1,11,0,14,0,0,0,0,1,0
0,0,0,25,186,123,0,1,1,10,0,11,0,0,0,0,0,0
0,0,1,4256,1925,55473,124,1,0,12,0,13,0,0,0,0,1,1
0,0,0,111421,437,121680,258,1,1,9,0,18,0,0,0,0,1,0
0,0,1,20146,2,48985,1371,1,0,13,0,10,0,0,0,1,1,1
0,0,1,607,368,567,10,1,0,10,1,17,0,0,0,0,1,1
0,0,0,31,157,89,0,1,1,12,0,13,0,0,0,0,0,0
0,0,0,248,150,5064,1,1,0,13,0,17,0,0,0,0,1,0
0,0,1,815,1384,17397,4,1,0,10,0,8,0,1,0,0,1,0
1,0,0,472,169,4947,15,1,0,3,0,3,0,2,0,1,1,1
0,0,1,428,448,56769,39,1,0,12,0,2,0,0,0,0,1,1
0,0,0,525,352,2786,0,1,0,10,1,4,0,0,0,0,1,0
0,0,1,1231,901,7288,4,1,1,8,0,20,0,0,0,0,1,0
0,1,1,3863969,677,50880,2906,1,0,15,1,19,0,0,0,0,1,1
0,0,1,67,626,965,0,1,0,12,0,3,0,0,0,0,1,1
0,0,1,1625,1761,61656,10,1,0,9,0,17,0,0,0,0,1,0
0,0,1,63,46,347,1,1,0,11,0,15,0,0,0,1,1,0
0,0,1,1291,1679,14644,61,1,0,5,0,13,0,0,0,0,1,1
0,0,1,407,178,18261,7,1,0,7,1,15,0,0,0,0,1,0
0,0,1,711,1915,3810,26,1,0,14,0,15,0,0,0,0,1,0
0,0,1,354,1395,555,15,1,0,9,0,13,0,0,0,0,1,1
0,0,0,200,199,4349,4,1,0,8,0,14,0,0,0,0,1,0
0,0,1,111,26,114,7,1,0,11,0,12,0,0,0,0,1,1
0,0,1,7367,6759,1,10,1,1,12,0,13,0,0,0,0,1,0
0,0,1,1220,2475,169869,63,1,0,10,0,4,0,0,0,0,1,0
0,0,0,125,206,5768,5,1,0,9,1,3,0,0,0,0,1,0
