UserID,CreatedAt,CollectedAt,NumerOfFollowings,NumberOfFollowers,NumberOfTweets,LengthOfScreenName,LengthOfDescriptionInUserProfile 
15149254,17/6/08 14:18,20/11/09 19:10,156,115,1196,10,90
15149901,17/6/08 15:16,15/11/09 17:11,337,235,1800,12,52
15157440,18/6/08 7:50,18/11/09 21:07,3,12,918,10,0
15157501,18/6/08 7:56,18/11/09 5:34,70,3281,2936,12,111
15158153,18/6/08 9:07,15/11/09 2:54,209,184,465,13,43
15159093,18/6/08 10:37,13/11/09 4:15,363,665,15010,9,74
15160147,18/6/08 12:25,12/11/09 16:21,304,104,1935,8,142
15164775,18/6/08 20:36,27/11/09 5:11,192,210,4060,9,79
15165264,18/6/08 21:45,18/11/09 0:30,32,50,1180,9,0
15165858,18/6/08 23:08,21/11/09 6:55,1117,1906,14784,10,142
15166188,18/6/08 23:57,18/11/09 22:55,152,134,2589,10,47
15170116,19/6/08 10:29,29/11/09 2:56,30,181,3168,12,109
15174047,19/6/08 17:22,17/11/09 13:37,1376,1881,2934,14,74
15176596,19/6/08 23:36,13/11/09 3:10,22,37,7484,6,2
15177039,20/6/08 0:52,16/11/09 3:03,75,122,3791,7,147
15177285,20/6/08 1:35,21/11/09 7:30,105,289,5920,11,11
15178227,20/6/08 4:31,26/11/09 15:54,820,2763,4865,3,62
15180395,20/6/08 9:45,21/11/09 3:55,1188,1192,1542,12,75
15182203,20/6/08 12:37,25/11/09 22:18,87,49,1273,8,159
15182767,20/6/08 13:29,29/11/09 14:24,15,35,1291,8,88
15189074,21/6/08 6:26,20/11/09 9:48,350,334,2668,6,102
15191963,21/6/08 14:18,16/11/09 8:02,1,58,3107,8,0
15196012,22/6/08 3:27,18/11/09 10:18,74,82,466,9,78
15196146,22/6/08 4:04,19/11/09 6:47,0,268,9196,9,0
15196883,22/6/08 6:49,19/11/09 7:34,19,4,2252,6,30
15197042,22/6/08 7:24,20/11/09 17:37,534,531,17291,9,62
15198416,22/6/08 11:03,29/11/09 5:37,6,56,84,6,100
15204680,23/6/08 2:16,21/11/09 2:08,0,304,17858,8,0
15204808,23/6/08 2:42,23/11/09 7:19,635,553,2787,10,120
15205351,23/6/08 4:36,27/11/09 16:27,64,51,1874,7,41
15205551,23/6/08 5:20,13/11/09 2:45,3,6,102,8,45
15207324,23/6/08 9:07,26/11/09 9:35,35,52,364,9,40
15208071,23/6/08 10:23,26/11/09 8:05,46,49,235,13,64
15208967,23/6/08 11:54,20/11/09 6:44,1,17,84,10,10
15209349,23/6/08 12:28,15/11/09 14:06,21,59,512,15,0
15211439,23/6/08 15:24,14/11/09 16:06,55,38,1581,12,49
15213598,23/6/08 19:03,15/11/09 23:27,142,257,3803,7,135
15215852,23/6/08 23:32,12/11/09 19:06,281,7923,2088,9,137
15217276,24/6/08 3:09,24/11/09 19:51,768,602,572,11,160
15217316,24/6/08 3:14,18/11/09 11:59,293,538,32842,9,107
15217739,24/6/08 4:28,27/11/09 0:05,29,27,1108,9,151
15218911,24/6/08 7:24,21/11/09 11:57,799,971,9182,11,20
15221086,24/6/08 11:29,19/11/09 7:41,630,758,1024,9,135
15223364,24/6/08 14:48,26/11/09 21:52,99,115,2345,8,118
15223690,24/6/08 15:30,14/11/09 8:57,231,200,628,8,97
15224709,24/6/08 17:16,25/11/09 15:44,174,130,3887,15,29
15225949,24/6/08 19:52,18/11/09 1:15,252,275,2828,8,84
15226284,24/6/08 20:45,25/11/09 18:09,258,358,4455,8,59
15230483,25/6/08 7:47,18/11/09 4:51,30,74,693,6,90
15230563,25/6/08 7:55,20/11/09 22:21,1297,1394,2962,15,142
15235095,25/6/08 13:58,26/11/09 4:07,17,29,1219,10,4
15240545,25/6/08 23:43,12/11/09 23:08,110,104,2090,12,82
15242685,26/6/08 5:35,26/11/09 5:35,184,41,660,8,52
15243880,26/6/08 8:32,19/11/09 2:40,1703,1067,29018,9,142
15244755,26/6/08 10:15,19/11/09 5:24,193,591,2178,15,52
15247384,26/6/08 14:48,20/11/09 2:11,312,522,1744,8,74
15249255,26/6/08 17:57,25/11/09 0:47,9270,8969,1943,7,160
15250442,26/6/08 20:38,27/11/09 0:56,152,627,1128,11,0
15251670,26/6/08 23:16,24/11/09 2:26,42,50,3241,8,21
15252533,27/6/08 1:30,26/11/09 6:12,273,372,7640,7,25
15256922,27/6/08 14:20,27/11/09 15:41,355,333,2428,9,160
15257489,27/6/08 15:18,26/11/09 21:36,87,155,2650,9,160
15259240,27/6/08 19:27,22/11/09 17:22,134,211,3934,9,57
15259456,27/6/08 20:06,17/11/09 6:33,147,119,364,8,37
15264469,28/6/08 12:19,14/11/09 13:12,863,2881,4567,12,148
15264956,28/6/08 13:36,15/11/09 14:23,131,92,668,4,28
15268295,28/6/08 23:08,16/11/09 12:29,167,117,2105,11,89
15269278,29/6/08 3:23,26/11/09 2:43,0,4,7634,8,0
15269666,29/6/08 5:08,27/11/09 11:38,1996,1169,9939,6,6
15270176,29/6/08 7:16,29/11/09 7:25,183,549,4480,14,62
15271478,29/6/08 11:15,24/11/09 8:47,91,103,2126,6,11
15271755,29/6/08 11:54,26/11/09 21:02,72,79,5827,14,35
15277451,30/6/08 3:31,25/11/09 9:11,290,249,6126,10,67
15277851,30/6/08 4:57,26/11/09 7:29,59,65,316,15,38
15278583,30/6/08 7:21,13/11/09 12:22,614,862,7965,10,139
15279175,30/6/08 8:45,13/11/09 1:34,259,513,6128,10,149
15279465,30/6/08 9:21,12/11/09 19:20,2485,2269,9425,10,145
15280767,30/6/08 12:32,15/11/09 13:09,166,163,1443,8,66
15282037,30/6/08 15:41,17/11/09 4:22,0,56,2742,11,0
15282673,30/6/08 17:06,15/11/09 5:18,1,636,19648,9,49
15286422,1/7/08 4:07,17/11/09 1:59,3106,2823,747,13,69
15287288,1/7/08 7:16,13/11/09 5:38,184,148,1229,7,0
15290236,1/7/08 12:58,21/11/09 0:35,2,186,7820,10,0
15294501,1/7/08 21:58,27/11/09 8:03,205,315,1824,10,19
15296839,2/7/08 5:24,29/11/09 3:27,234,406,1251,8,114
15297592,2/7/08 7:50,23/11/09 6:58,10,18,1134,5,0
15300421,2/7/08 13:29,15/11/09 0:21,44,108,3435,12,87
15303838,2/7/08 20:31,17/11/09 18:44,199,452,1660,7,73
15306235,3/7/08 3:23,20/11/09 11:41,223,340,1380,11,34
15312961,3/7/08 16:50,14/11/09 2:41,630,506,3188,14,102
15318858,4/7/08 11:33,18/11/09 4:16,361,630,7918,13,90
15321133,4/7/08 16:29,24/11/09 22:21,332,386,2290,10,160
15321917,4/7/08 18:35,20/11/09 15:36,160,529,1073,8,33
15322040,4/7/08 19:00,18/11/09 18:28,3,260,3865,10,125
15330546,5/7/08 23:19,17/11/09 5:22,257,218,10907,8,23
15332700,6/7/08 8:38,19/11/09 3:39,194,315,2124,8,102
15334129,6/7/08 12:30,18/11/09 22:15,56,81,10914,5,21
15335079,6/7/08 14:40,21/11/09 13:34,440,441,2551,7,22
15339020,7/7/08 0:08,29/11/09 3:55,546,779,9901,15,82
15340934,7/7/08 6:26,17/11/09 7:22,156,170,9173,10,114
15342873,7/7/08 10:19,14/11/09 10:14,252,405,5334,15,89
15343490,7/7/08 11:24,23/11/09 13:12,156,210,4636,9,39
15345189,7/7/08 14:02,14/11/09 19:18,66,86,89,9,39
15349843,7/7/08 22:58,18/11/09 1:55,27,17,173,6,0
15350353,8/7/08 0:42,16/11/09 0:39,101,167,3373,6,61
15356342,8/7/08 13:21,15/11/09 20:45,45,112,3858,10,63
15359177,8/7/08 17:38,27/11/09 1:16,53,122,1952,10,20
15359622,8/7/08 18:33,13/11/09 16:30,509,695,3218,7,64
15360681,8/7/08 20:32,13/11/09 7:15,2096,2311,11703,13,103
15363126,9/7/08 1:59,26/11/09 13:52,147,156,119,8,0
15364302,9/7/08 6:01,14/11/09 5:39,85,46,547,11,21
15370505,9/7/08 16:18,18/11/09 12:06,18,41,849,12,43
15371976,9/7/08 19:04,27/11/09 12:11,60,68,657,9,154
15372499,9/7/08 20:09,21/11/09 20:22,18,30,395,15,0
15375222,10/7/08 2:58,24/11/09 19:13,1021,1602,3376,9,156
15375921,10/7/08 5:04,14/11/09 2:41,70,100,788,12,46
15377617,10/7/08 8:58,19/11/09 0:03,525,2424,4170,11,160
15378805,10/7/08 10:31,21/11/09 14:38,1373,2569,8091,12,122
15379617,10/7/08 11:27,17/11/09 13:15,10,33,201,15,0
15379972,10/7/08 11:54,13/11/09 22:38,50,63,466,5,64
15381544,10/7/08 13:56,25/11/09 4:37,74,238,1150,13,63
15383651,10/7/08 16:38,17/11/09 6:28,192,732,4641,13,90
15387117,10/7/08 22:40,26/11/09 2:25,27817,27794,3255,8,158
15389388,11/7/08 3:58,14/11/09 8:51,79,93,1990,10,0
15391752,11/7/08 9:20,17/11/09 9:55,12482,11345,7533,7,160
15392308,11/7/08 10:08,23/11/09 17:46,31,17,323,10,0
15394987,11/7/08 13:37,23/11/09 19:33,13,25,137,7,0
15395896,11/7/08 14:55,13/11/09 15:45,51,22,351,14,25
15398511,11/7/08 19:10,12/11/09 21:08,89,81,865,5,25
15400012,11/7/08 22:10,13/11/09 2:11,779,888,74307,8,29
15403369,12/7/08 7:10,26/11/09 14:40,79,275,3499,11,104
15407888,12/7/08 15:58,26/11/09 17:52,623,578,2465,11,122
15410030,12/7/08 19:55,14/11/09 14:58,143,107,612,8,70
15410372,12/7/08 20:37,22/11/09 8:59,256,141,458,12,12
15411238,12/7/08 22:19,26/11/09 9:34,2980,2886,2428,13,152
15412376,13/7/08 0:57,25/11/09 14:58,223,957,5454,9,115
15416946,13/7/08 12:57,27/11/09 7:00,476,212,457,9,98
15418082,13/7/08 14:59,14/11/09 13:46,182,412,5144,13,59
15418991,13/7/08 16:31,25/11/09 5:05,184,189,270,7,30
15420174,13/7/08 18:46,27/11/09 2:52,56,168,1459,13,0
15424159,14/7/08 2:36,17/11/09 4:38,58,39,67,8,76
15426205,14/7/08 8:16,22/11/09 17:40,328,484,3939,11,17
15432988,14/7/08 17:01,24/11/09 17:31,338,559,8080,6,126
15433928,14/7/08 18:32,18/11/09 20:37,358,377,2316,9,110
15434814,14/7/08 20:10,15/11/09 17:43,150,188,1603,8,86
15435035,14/7/08 20:34,20/11/09 8:39,10456,11646,6419,12,160
15436473,14/7/08 22:57,22/11/09 4:16,324,331,16037,5,101
15437571,15/7/08 1:17,16/11/09 0:03,119,85,764,7,83
15437870,15/7/08 2:05,25/11/09 5:32,185,322,355,9,56
15438301,15/7/08 3:20,16/11/09 0:11,237,657,14097,8,65
15439456,15/7/08 6:54,23/11/09 4:11,370,318,17039,14,67
15441609,15/7/08 10:33,27/11/09 11:28,62,46,219,11,0
15443085,15/7/08 12:22,13/11/09 2:48,2001,938,2789,13,114
15444036,15/7/08 13:33,18/11/09 20:50,769,1202,3229,9,146
15444844,15/7/08 14:34,19/11/09 8:35,76,158,6086,6,0
15449798,15/7/08 22:07,19/11/09 6:45,225,178,680,7,40
15453259,16/7/08 6:52,19/11/09 6:22,129,840,1676,8,49
15453448,16/7/08 7:19,15/11/09 5:05,138,147,2733,8,26
15457262,16/7/08 12:48,25/11/09 14:54,508,346,5184,8,94
15457704,16/7/08 13:24,17/11/09 14:05,486,566,2305,10,155
15462454,16/7/08 20:27,15/11/09 2:06,56,126,2161,12,19
15467153,17/7/08 7:40,27/11/09 8:09,96,78,597,13,44
15467335,17/7/08 8:02,15/11/09 22:35,293,400,15158,7,41
15468299,17/7/08 9:31,13/11/09 4:22,1014,559,471,7,66
15469642,17/7/08 11:17,28/11/09 23:44,141,120,1832,9,95
15471509,17/7/08 13:18,13/11/09 6:18,2708,2621,2639,13,157
15471742,17/7/08 13:35,16/11/09 5:21,45,84,1357,10,88
15472666,17/7/08 14:44,23/11/09 8:15,10,31,612,11,13
15473185,17/7/08 15:22,14/11/09 22:03,78,93,402,7,0
15475908,17/7/08 19:02,19/11/09 14:27,142,245,4082,11,139
15476980,17/7/08 20:54,18/11/09 3:39,137,154,4154,11,26
15480095,18/7/08 7:10,18/11/09 3:47,1892,1779,1191,9,154
15480352,18/7/08 7:47,16/11/09 10:37,163,152,2720,8,60
15484172,18/7/08 13:05,14/11/09 4:09,70,117,46,7,0
15485364,18/7/08 14:40,16/11/09 4:11,169,235,3693,6,59
15486832,18/7/08 16:46,19/11/09 6:14,199,204,1495,9,49
15487010,18/7/08 17:03,24/11/09 23:45,196,246,2190,4,123
15487494,18/7/08 17:52,22/11/09 6:30,57,113,968,13,36
15491904,19/7/08 6:52,27/11/09 17:31,66,84,687,9,42
15494243,19/7/08 13:31,12/11/09 21:11,202,645,9729,9,115
15495146,19/7/08 15:18,25/11/09 11:43,229,335,4099,9,39
15496363,19/7/08 18:02,21/11/09 22:23,183,177,1150,7,45
15496645,19/7/08 18:48,20/11/09 23:15,609,545,20885,14,56
15501840,20/7/08 8:42,16/11/09 10:29,405,871,18421,7,41
15502486,20/7/08 9:41,18/11/09 13:18,921,785,4303,6,139
15502717,20/7/08 10:04,14/11/09 23:02,68,187,1414,9,116
15506426,20/7/08 17:12,20/11/09 11:46,181,164,1148,6,38
15513314,21/7/08 4:59,21/11/09 2:45,172,66,198,6,24
15514035,21/7/08 7:13,18/11/09 5:09,62,96,916,9,64
15517119,21/7/08 11:31,16/11/09 10:23,46,60,475,6,0
15521488,21/7/08 17:05,22/11/09 14:45,160,187,7746,10,21
15522819,21/7/08 18:55,15/11/09 6:04,93,121,2167,7,136
15523877,21/7/08 20:15,25/11/09 23:37,37,136,773,12,137
15526863,22/7/08 0:18,14/11/09 22:08,2001,1517,749,15,106
15528012,22/7/08 2:45,26/11/09 18:36,19,54,1713,10,22
15528772,22/7/08 5:00,21/11/09 19:22,83,80,336,11,95
15532594,22/7/08 10:54,24/11/09 8:35,245,44,193,14,74
15534268,22/7/08 12:49,17/11/09 13:01,138,89,3394,13,29
15536298,22/7/08 14:59,25/11/09 18:49,78,94,868,8,22
15542821,22/7/08 18:00,20/11/09 17:11,2606,2611,8025,12,83
15553912,22/7/08 21:44,17/11/09 11:15,466,360,4867,8,98
15555610,22/7/08 23:17,26/11/09 12:51,131,659,3045,5,60
15558084,23/7/08 3:50,26/11/09 12:24,125,66,448,15,53
15568856,23/7/08 13:17,29/11/09 6:16,19,66,1992,11,33
15576453,23/7/08 22:06,16/11/09 14:10,1126,1229,1899,12,158
15577361,23/7/08 23:24,27/11/09 20:43,125,187,1389,7,8
15579178,24/7/08 3:37,17/11/09 0:00,4034,4438,35127,11,97
15582179,24/7/08 9:10,14/11/09 18:23,330,362,4847,9,92
15582417,24/7/08 9:27,14/11/09 21:07,37,469,1693,12,24
15582588,24/7/08 9:38,18/11/09 16:05,58,53,1133,13,15
15582892,24/7/08 9:58,14/11/09 22:13,7504,6961,10552,13,121
15584018,24/7/08 11:10,24/11/09 19:23,149,157,4069,10,87
15585056,24/7/08 12:14,14/11/09 10:10,176,206,3511,4,66
15589631,24/7/08 16:54,13/11/09 0:59,99,99,3548,9,10
15590821,24/7/08 18:24,14/11/09 17:49,309,576,15691,8,14
15591212,24/7/08 18:55,15/11/09 22:20,25,15,177,12,61
15591271,24/7/08 19:01,27/11/09 21:10,13,120,765,13,73
15597438,25/7/08 8:05,23/11/09 20:41,4,326,9149,11,26
15598663,25/7/08 9:49,23/11/09 12:17,839,2938,240,13,99
15599308,25/7/08 10:29,18/11/09 18:44,154,245,1686,10,143
15601029,25/7/08 12:38,14/11/09 19:04,54,196,9222,15,90
15603833,25/7/08 16:10,21/11/09 12:44,55,44,3299,11,49
15605349,25/7/08 18:31,14/11/09 10:47,167,94,551,7,141
15607999,26/7/08 0:14,29/11/09 4:54,46,27,266,14,10
15609285,26/7/08 4:46,17/11/09 1:46,1157,5816,13006,10,155
15616097,26/7/08 20:11,17/11/09 23:19,51,36,6917,15,100
15618625,27/7/08 3:14,22/11/09 13:25,474,395,5695,7,0
15622504,27/7/08 13:45,14/11/09 14:25,141,161,2747,10,52
15623016,27/7/08 14:41,17/11/09 1:18,207,159,1052,10,35
15625263,27/7/08 18:43,16/11/09 9:25,505,912,16789,15,79
15625682,27/7/08 19:31,17/11/09 22:44,108,95,816,8,0
15627769,27/7/08 23:24,26/11/09 4:28,257,269,3521,10,0
15628371,28/7/08 0:41,25/11/09 10:39,1837,1398,411,12,21
15636337,28/7/08 14:25,16/11/09 3:38,152,80,1181,10,43
15637015,28/7/08 15:20,20/11/09 9:11,288,193,721,9,58
15643044,29/7/08 1:25,25/11/09 4:22,24,37,174,7,0
15644956,29/7/08 6:43,14/11/09 0:38,1021,799,18252,10,79
15647484,29/7/08 11:20,12/11/09 16:54,3,5,124,4,0
15651194,29/7/08 15:45,26/11/09 10:31,41,25,158,12,0
15651589,29/7/08 16:12,12/11/09 23:20,761,546,842,7,80
15651971,29/7/08 16:44,14/11/09 12:02,563,449,2975,12,137
15653285,29/7/08 18:32,12/11/09 22:58,326,201,3836,7,73
15657249,30/7/08 1:22,13/11/09 6:28,159,177,6946,4,6
15660661,30/7/08 9:25,18/11/09 3:41,59,105,3664,6,103
15661507,30/7/08 10:30,18/11/09 6:39,121,286,1748,10,44
15662330,30/7/08 11:32,27/11/09 7:13,168,153,3306,5,85
15663980,30/7/08 13:28,28/11/09 23:47,93,72,783,8,0
15667732,30/7/08 18:16,16/11/09 18:30,1544,994,2657,12,104
15667943,30/7/08 18:34,23/11/09 10:18,50,68,951,13,0
15670338,30/7/08 22:25,26/11/09 7:26,394,1083,3846,5,29
15671158,30/7/08 23:58,27/11/09 1:06,147,222,2603,12,0
15673280,31/7/08 6:09,14/11/09 21:18,32,60,1271,9,45
15673724,31/7/08 7:17,20/11/09 6:29,45,79,2932,9,54
15674132,31/7/08 8:06,19/11/09 2:54,44,57,585,10,0
15674155,31/7/08 8:09,23/11/09 3:14,565,1001,9296,12,160
15678883,31/7/08 14:01,23/11/09 4:31,506,979,1818,15,83
15678940,31/7/08 14:05,23/11/09 9:30,597,579,6293,7,142
15679559,31/7/08 14:53,24/11/09 22:24,293,279,1552,8,49
15684340,31/7/08 21:29,16/11/09 7:09,85,157,1643,14,36
15685337,31/7/08 23:08,21/11/09 12:22,36,194,4511,6,12
15686264,1/8/08 1:06,20/11/09 10:35,855,891,554,13,157
15687499,1/8/08 5:04,21/11/09 2:34,258,293,1198,6,17
15688007,1/8/08 6:32,20/11/09 10:24,164,308,371,8,109
15690513,1/8/08 10:48,20/11/09 5:07,60,95,1227,10,43
15690979,1/8/08 11:27,24/11/09 13:53,171,150,1889,6,9
15691300,1/8/08 11:52,25/11/09 21:47,147,149,846,10,40
15693296,1/8/08 14:27,27/11/09 16:25,71,181,5720,12,32
15693904,1/8/08 15:14,19/11/09 4:10,109,97,4653,7,68
15694164,1/8/08 15:36,29/11/09 8:58,166,251,5151,11,159
15694333,1/8/08 15:50,22/11/09 18:04,150,163,406,15,102
15701796,2/8/08 10:12,16/11/09 15:09,5294,4858,4574,10,34
15702055,2/8/08 10:45,26/11/09 16:50,523,486,6194,12,72
15702917,2/8/08 12:26,25/11/09 16:19,824,539,8175,13,24
15706188,2/8/08 19:33,24/11/09 7:45,14,18,349,13,0
15706378,2/8/08 20:02,26/11/09 8:53,0,529,13004,11,0
15707233,2/8/08 22:10,24/11/09 22:25,107,370,15464,11,63
15709573,3/8/08 5:53,15/11/09 3:41,697,369,2191,8,56
15711961,3/8/08 11:48,19/11/09 23:32,759,537,1614,7,115
15712384,3/8/08 12:32,12/11/09 18:18,98,105,1140,6,110
15714994,3/8/08 17:25,14/11/09 1:37,73,85,1638,14,40
15715540,3/8/08 18:23,15/11/09 16:04,77,97,1879,10,160
15716540,3/8/08 20:13,20/11/09 7:01,42,122,2019,12,41
15717447,3/8/08 21:51,27/11/09 20:43,219,145,448,10,12
15717798,3/8/08 22:33,25/11/09 13:05,14,10,818,15,0
15720493,4/8/08 5:17,13/11/09 2:44,95,81,639,5,48
15721639,4/8/08 7:55,16/11/09 3:36,95,94,207,12,68
15725359,4/8/08 12:59,15/11/09 20:11,580,699,6033,10,44
15729289,4/8/08 18:12,27/11/09 19:45,99,89,1550,13,104
15731555,4/8/08 22:06,23/11/09 7:11,56,39,548,7,41
15732591,5/8/08 0:03,14/11/09 13:13,444,548,3567,12,79
15733102,5/8/08 1:18,24/11/09 8:12,11,97,9023,11,31
15735282,5/8/08 7:33,17/11/09 22:13,1361,807,7833,7,110
15735744,5/8/08 8:21,19/11/09 4:23,4085,3921,1656,13,65
15736518,5/8/08 9:28,20/11/09 3:19,108,87,1429,11,0
15738070,5/8/08 11:27,16/11/09 5:04,482,406,7265,10,115
15738838,5/8/08 12:24,27/11/09 6:44,39,111,782,8,94
15740893,5/8/08 14:58,24/11/09 5:15,53,49,778,13,134
15741097,5/8/08 15:13,21/11/09 9:33,216,222,685,13,108
15742946,5/8/08 17:54,16/11/09 23:05,144,492,1965,11,93
15744434,5/8/08 20:35,14/11/09 18:27,97,104,1118,7,59
15746670,6/8/08 0:48,19/11/09 1:44,30,3,30,12,0
15747345,6/8/08 2:32,15/11/09 6:16,184,230,10517,9,34
15748992,6/8/08 7:12,22/11/09 15:52,384,331,1998,7,40
15749021,6/8/08 7:15,12/11/09 22:36,101,90,1103,5,67
15750099,6/8/08 9:04,14/11/09 21:24,172,279,5070,10,95
15756083,6/8/08 17:24,14/11/09 18:42,1272,1479,3687,12,74
15757080,6/8/08 19:04,21/11/09 14:55,466,791,8187,3,97
15758254,6/8/08 21:09,16/11/09 10:49,26,29,225,11,0
15759737,6/8/08 23:37,27/11/09 12:07,121,81,739,11,13
15762001,7/8/08 6:03,17/11/09 23:23,42,25,101,5,0
15765018,7/8/08 11:00,17/11/09 2:48,60,2809,20,13,22
15765914,7/8/08 12:05,16/11/09 19:41,245,220,528,12,41
15766583,7/8/08 12:50,19/11/09 1:58,72,135,1644,7,87
15767804,7/8/08 14:04,25/11/09 21:34,248,173,2510,8,10
15768663,7/8/08 15:01,17/11/09 20:57,400,420,2522,10,111
15770648,7/8/08 17:30,25/11/09 23:11,3532,6798,2848,9,61
15772523,7/8/08 20:32,15/11/09 11:00,173,900,1954,12,96
15774048,7/8/08 23:06,12/11/09 21:49,6509,9836,65727,12,122
15774491,8/8/08 0:00,17/11/09 21:54,439,438,9148,9,63
15776952,8/8/08 7:03,18/11/09 4:47,19,49,85,14,105
15780222,8/8/08 12:10,19/11/09 21:39,61,64,125,9,0
15781540,8/8/08 14:01,22/11/09 3:00,336,314,912,14,23
15783240,8/8/08 16:27,20/11/09 0:07,100,275,209,6,38
15783300,8/8/08 16:33,16/11/09 5:02,382,245,2567,14,44
15786589,8/8/08 23:59,15/11/09 0:13,1915,1421,1138,9,116
15788208,9/8/08 6:13,27/11/09 6:34,1000,1378,40182,8,9
15788279,9/8/08 6:30,14/11/09 2:32,871,811,10384,5,50
15788693,9/8/08 7:49,14/11/09 15:48,288,76,666,8,112
15790524,9/8/08 12:13,21/11/09 21:16,290,306,7096,12,159
15791419,9/8/08 14:02,28/11/09 22:21,22,40,997,6,120
15796124,10/8/08 2:03,13/11/09 1:04,24,23,241,5,23
15797509,10/8/08 7:31,15/11/09 5:50,0,68,1195,11,37
15803389,10/8/08 20:15,12/11/09 17:52,102,137,94,10,94
15806427,11/8/08 3:51,15/11/09 5:34,47,122,4079,8,73
15807700,11/8/08 7:52,18/11/09 2:55,223,273,4943,5,62
15807796,11/8/08 8:03,24/11/09 19:24,91,159,1416,12,0
15811110,11/8/08 13:00,23/11/09 6:32,7772,8991,21007,11,136
15817726,11/8/08 21:51,13/11/09 13:10,132,131,2107,10,0
15817794,11/8/08 21:58,15/11/09 19:23,13,6,200,7,0
15818270,11/8/08 22:50,16/11/09 20:46,200,302,3110,12,39
15822397,12/8/08 8:53,18/11/09 22:02,258,1564,3271,11,83
15823261,12/8/08 10:04,25/11/09 13:20,384,274,1985,10,52
15825602,12/8/08 12:59,17/11/09 14:01,5,15,77,9,0
15825900,12/8/08 13:23,29/11/09 5:50,49,122,1673,11,0
15826071,12/8/08 13:36,25/11/09 14:38,1108,1345,22168,9,90
15826988,12/8/08 14:44,21/11/09 12:16,152,166,184,10,17
15827624,12/8/08 15:31,14/11/09 18:40,16,25,484,8,0
15831762,12/8/08 21:30,15/11/09 23:29,5817,10435,6143,11,46
15833031,12/8/08 23:45,22/11/09 8:28,404,460,7126,5,80
15837597,13/8/08 10:01,17/11/09 4:56,343,296,2951,8,131
15845881,13/8/08 21:53,18/11/09 19:11,66,46,1163,15,0
15847986,14/8/08 2:41,15/11/09 18:14,5062,4983,2880,10,155
15849219,14/8/08 6:32,26/11/09 10:53,20,24,153,8,5
15849972,14/8/08 8:15,26/11/09 14:55,4,3,42,8,0
15852290,14/8/08 11:24,20/11/09 7:57,415,596,2654,11,113
15855162,14/8/08 15:09,12/11/09 23:21,100,55,658,5,16
15856828,14/8/08 17:39,18/11/09 17:23,12,7,111,12,49
15856861,14/8/08 17:43,19/11/09 19:52,242,292,3364,8,82
15858184,14/8/08 20:14,27/11/09 11:39,825,12316,4603,15,75
15859022,14/8/08 21:41,17/11/09 10:42,99,104,1879,8,63
15859290,14/8/08 22:15,16/11/09 8:45,37,40,917,5,0
15859728,14/8/08 22:56,13/11/09 0:35,86,50,540,13,0
15860771,15/8/08 1:37,14/11/09 18:13,282,284,1974,8,103
15861397,15/8/08 3:56,15/11/09 19:30,67,122,1411,10,104
15861411,15/8/08 4:00,23/11/09 17:54,794,1251,7719,13,100
15862641,15/8/08 8:10,20/11/09 1:29,180,388,6047,6,129
15864765,15/8/08 11:49,27/11/09 15:26,760,347,1361,12,69
15866388,15/8/08 14:13,26/11/09 6:57,48,62,417,10,0
15867634,15/8/08 16:12,23/11/09 23:09,241,510,15459,9,152
15868733,15/8/08 18:15,19/11/09 6:19,426,389,4475,14,91
15870141,15/8/08 21:23,28/11/09 22:04,14,8,150,15,19
15872100,16/8/08 3:26,27/11/09 8:04,0,1895,4442,14,42
15873209,16/8/08 8:23,20/11/09 5:29,56,62,259,15,74
15873993,16/8/08 10:19,15/11/09 15:08,42,16,390,11,43
15876673,16/8/08 16:14,15/11/09 23:32,1999,1632,1315,14,41
15877880,16/8/08 19:03,22/11/09 11:55,366,320,669,11,64
15879024,16/8/08 21:51,21/11/09 16:07,198,209,1716,7,66
15882619,17/8/08 10:37,13/11/09 8:04,199,323,2570,10,44
15883501,17/8/08 12:38,12/11/09 21:54,5038,4885,2026,8,78
15883882,17/8/08 13:27,13/11/09 1:58,133,89,1897,10,0
15884517,17/8/08 14:49,29/11/09 12:01,4,11624,1493,15,83
15888035,17/8/08 22:14,17/11/09 10:08,39,22,533,12,47
15890422,18/8/08 5:43,18/11/09 0:50,272,141,1299,15,79
15891779,18/8/08 9:10,12/11/09 22:32,15,4,37,11,0
15892695,18/8/08 10:31,17/11/09 3:49,97,37,913,11,149
15894834,18/8/08 13:44,13/11/09 20:16,3429,4696,26282,8,134
15895010,18/8/08 14:00,26/11/09 11:34,287,585,2155,13,130
15895204,18/8/08 14:16,20/11/09 2:58,8,13,245,13,0
15895637,18/8/08 15:03,25/11/09 2:59,10,11,80,11,0
15902511,19/8/08 4:51,25/11/09 1:43,304,274,303,4,24
15905401,19/8/08 10:31,16/11/09 15:45,57,213,661,9,54
15906521,19/8/08 12:06,12/11/09 22:21,90,62,223,7,24
15906808,19/8/08 12:32,20/11/09 9:40,85,175,3805,12,26
15907731,19/8/08 13:39,13/11/09 3:53,76,89,1177,12,5
15911006,19/8/08 18:20,16/11/09 4:22,113,175,2299,12,62
15914461,20/8/08 0:43,21/11/09 4:35,25,44,577,7,0
15916489,20/8/08 7:00,19/11/09 8:41,273,246,5894,8,58
15924030,20/8/08 17:06,18/11/09 3:12,230,259,530,14,154
